id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5473367,Rental unit in Vienna · ★4.33 · 1 bedroom · 1 bed · Half-bath,28387115,Andreas,,Hernals,48.21673,16.33348,Entire home/apt,45,2,3,2015-09-20,0.03,1,0,0,
5475789,Rental unit in Vienna · ★4.87 · 1 bedroom · 1 bed · 1 bath,16730217,Marion,,Neubau,48.2012,16.35183,Entire home/apt,85,10,83,2023-07-03,0.82,1,3,9,
5113916,Rental unit in Vienna · ★4.86 · 1 bedroom · 1 bed · 1 bath,8060786,Peter,,Neubau,48.2046,16.33999,Entire home/apt,55,4,74,2023-08-16,0.78,2,131,8,
5123038,Rental unit in Vienna · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,5335945,Thomas,,Neubau,48.19731,16.34452,Entire home/apt,98,2,171,2023-09-03,1.68,1,262,37,
5478007,Rental unit in Vienna · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,28407863,Maria,,Alsergrund,48.21788,16.36057,Entire home/apt,75,4,209,2023-07-29,2.04,1,179,26,
5488396,Condo in Vienna · ★4.94 · 1 bedroom · 3 beds · 1 bath,16968564,Miro,,Penzing,48.19161,16.29682,Entire home/apt,64,4,115,2023-08-24,1.12,3,213,11,
5131555,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,26528018,Cinja,,Neubau,48.20337,16.34308,Private room,30,7,5,2017-01-02,0.05,1,0,0,
5501679,Rental unit in Vienna · ★4.40 · 2 bedrooms · 1 bed · 1 bath,28536717,Nico,,Josefstadt,48.20905,16.3474,Private room,33,2,5,2017-01-02,0.06,1,0,0,
5141259,Rental unit in Vienna · ★4.66 · 2 bedrooms · 2 beds · 1 bath,4695515,Michael,,Innere Stadt,48.21048,16.37473,Entire home/apt,163,3,328,2023-08-15,3.15,9,61,51,
5152386,Rental unit in Vienna · ★4.80 · 1 bedroom · 1 bed · 1 bath,26639801,JustinaManusch,,Landstra§e,48.20366,16.39462,Entire home/apt,70,2,446,2023-08-25,4.34,2,271,67,
5162208,Rental unit in Vienna · 1 bedroom · 1 bed · 2 baths,17237018,Peter,,Rudolfsheim-Fnfhaus,48.19603,16.33437,Private room,120,3,0,,,1,0,0,
5165795,Rental unit in Vienna · ★4.90 · 1 bedroom · 1 bed · 1 bath,26719892,Franz,,Meidling,48.18211,16.3194,Entire home/apt,80,4,41,2023-06-12,0.41,1,351,8,
5516784,Rental unit in Vienna · ★4.92 · 1 bedroom · 2 beds · 1 bath,28612089,Elisabeth,,Hernals,48.22087,16.32588,Entire home/apt,57,7,14,2023-07-29,0.18,1,291,5,
5518562,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,20076579,Magdalena,,Hietzing,48.19134,16.26957,Entire home/apt,103,1,1,2023-05-14,0.26,7,364,1,
5519116,Rental unit in Vienna · ★3.67 · 1 bedroom · 1 bed · 1 bath,20076579,Magdalena,,Hietzing,48.19137,16.26776,Entire home/apt,103,1,3,2016-11-12,0.04,7,248,0,
5169106,Rental unit in Vienna · ★4.93 · 1 bedroom · 2 beds · 1 bath,26734077,Elisabeth,,Leopoldstadt,48.21827,16.3882,Entire home/apt,90,3,88,2023-08-21,0.86,1,139,15,
5172282,Rental unit in Vienna · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,20660800,Sladan,,Leopoldstadt,48.21862,16.40189,Private room,52,2,283,2023-08-21,2.93,3,103,33,
5519459,Rental unit in Vienna · 2 bedrooms · 1 bed · 1 bath,20076579,Magdalena,,Hietzing,48.18962,16.26911,Entire home/apt,109,1,0,,,7,365,0,
5519742,Condo in Vienna · ★4.60 · 2 bedrooms · 2 beds · 1 bath,20076579,Magdalena,,Hietzing,48.19002,16.26782,Entire home/apt,97,1,5,2022-12-06,0.05,7,364,2,
5520101,Rental unit in Vienna · ★4.67 · 2 bedrooms · 2 beds · 1 bath,20076579,Magdalena,,Hietzing,48.18991,16.26791,Entire home/apt,97,1,15,2023-05-28,0.18,7,364,3,
5173364,Rental unit in Vienna · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,26757368,Benedict,,Innere Stadt,48.21084,16.37614,Entire home/apt,214,5,192,2020-09-15,1.87,1,106,0,
5181680,Rental unit in Vienna · ★4.83 · 1 bedroom · 2 beds · 1 bath,26799846,Neno,,Whring,48.21885,16.34045,Entire home/apt,116,2,344,2023-07-23,3.42,4,150,26,
5524642,Cottage in Vienna · ★4.34 · Studio · 1 bed · 1 private bath,28648205,Priscila,,Penzing,48.21151,16.26712,Private room,35,1,440,2023-08-24,4.33,1,289,53,
5182761,Rental unit in Vienna · ★4.76 · 2 bedrooms · 3 beds · 1 bath,20660800,Sladan,,Donaustadt,48.236,16.40959,Entire home/apt,92,2,314,2023-08-07,3.06,3,63,39,
5530651,Rental unit in Vienna · ★4.55 · 1 bedroom · 2 beds · 1 bath,28680718,Lena,,Whring,48.21971,16.34232,Private room,25,3,12,2016-09-23,0.12,1,0,0,
5182892,Rental unit in Vienna · ★4.85 · 1 bedroom · 1 bed · 1 bath,26799846,Neno,,Whring,48.21885,16.34045,Entire home/apt,89,2,324,2023-08-06,3.20,4,118,25,
5198217,Loft in Vienna · ★4.64 · 1 bedroom · 2 beds · 1 bath,6958146,Chris,,Wieden,48.19526,16.36736,Entire home/apt,76,5,76,2023-08-20,0.74,2,323,15,
5200025,Rental unit in Vienna · 2 bedrooms · 1 bed · 1 bath,4034068,Philipp,,Donaustadt,48.24278,16.42269,Entire home/apt,85,1,2,2017-06-17,0.03,16,282,0,
5534416,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,28697340,Harald,,Landstra§e,48.197,16.39317,Entire home/apt,120,1,0,,,1,0,0,
5201468,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,26906072,Maximilian,,Neubau,48.20251,16.33953,Private room,53,2,2,2015-05-24,0.02,1,0,0,
5541239,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,16876011,Friederike,,Neubau,48.20332,16.35096,Private room,45,1,1,2017-08-31,0.01,1,0,0,
5203636,Rental unit in Vienna · ★4.81 · 1 bedroom · 4 beds · 1 bath,14952347,Kemal,,Rudolfsheim-Fnfhaus,48.18416,16.32782,Entire home/apt,138,2,211,2023-07-31,2.04,8,342,2,
5542616,Rental unit in Vienna · 2 bedrooms · 4 beds · 1 bath,28739730,Sabrina,,Hernals,48.22299,16.31556,Entire home/apt,319,1,0,,,1,0,0,
5204749,Rental unit in Vienna · ★4.76 · 1 bedroom · 1 bed · 1 bath,9944341,Paul,,Neubau,48.20546,16.35054,Entire home/apt,30,1,66,2020-03-14,0.63,1,0,0,
5551917,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,16361567,Max,,Neubau,48.20381,16.35422,Entire home/apt,55,1,4,2016-07-07,0.04,1,0,0,
5206714,Rental unit in Vienna · ★4.36 · 2 bedrooms · 1 bed · 1 bath,4034068,Philipp,,Donaustadt,48.24277,16.42461,Entire home/apt,76,2,11,2023-07-10,0.15,16,283,4,
5556098,Condo in Vienna · ★4.90 · 1 bedroom · 1 bed · 1 bath,6920447,Helene,,Meidling,48.17948,16.33135,Entire home/apt,55,2,219,2023-08-29,2.14,1,218,20,
5556870,Condo in Vienna · 1 bedroom · 1 bed · 2.5 baths,19110148,Daniela,,Neubau,48.20297,16.34262,Entire home/apt,900,4,0,,,2,260,0,
5207694,Guest suite in Vienna · ★4.53 · 2 bedrooms · 1 bed · 1 bath,26940706,Hotel Josefshof,,Josefstadt,48.20765,16.35528,Entire home/apt,99,3,15,2023-01-02,0.19,5,307,3,
5208237,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,4460015,Rafael,,Meidling,48.18073,16.32086,Private room,25,1,0,,,1,0,0,
5558843,Rental unit in Vienna · ★4.78 · 1 bedroom · 1 bed · 1 bath,6666498,Flo,,Neubau,48.20162,16.34834,Entire home/apt,88,2,290,2023-09-02,4.80,1,111,49,
5214686,Rental unit in Vienna · ★4.63 · 2 bedrooms · 2 beds · 1 bath,9156733,Victoria,,Alsergrund,48.22560501098633,16.351755142211914,Entire home/apt,189,4,16,2023-08-28,0.16,1,132,5,
5559481,Loft in Vienna · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,28821575,Christine,,Neubau,48.20179,16.3419,Entire home/apt,130,7,174,2023-07-29,1.71,1,272,26,
5223158,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,27026953,Kilian,,Meidling,48.1766,16.33768,Private room,19,1,1,2015-02-24,0.01,1,0,0,
5564838,Rental unit in Vienna · ★4.79 · 1 bedroom · 1 bed · 1 bath,28851771,Michael,,Wieden,48.19755,16.36504,Entire home/apt,75,2,135,2023-08-22,1.34,1,14,26,
5237405,Rental unit in Vienna · 1 bedroom · 3 beds · 1 bath,27103605,Kristina,,Neubau,48.20738,16.33955,Private room,45,1,1,2015-05-21,0.01,1,0,0,
5567680,Rental unit in Vienna · ★4.92 · 1 bedroom · 2 beds · 1 bath,28331678,Vigo,,Brigittenau,48.22848,16.3711,Entire home/apt,63,30,61,2022-11-06,0.60,1,98,2,
5255238,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,27201141,Josefine,,Margareten,48.1855,16.35298,Private room,44,1,0,,,1,0,0,
5568421,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,28868851,Marc,,Favoriten,48.17492,16.37096,Entire home/apt,45,5,0,,,2,0,0,
5585151,Rental unit in Vienna · ★4.55 · Studio · 3 beds · 1 bath,27885077,Peter,,Innere Stadt,48.21103,16.37837,Entire home/apt,90,3,53,2023-08-04,0.53,4,51,18,
5255653,Rental unit in Vienna · ★4.49 · 2 bedrooms · 6 beds · 1.5 baths,27203244,Gertraud,,Rudolfsheim-Fnfhaus,48.18767,16.33502,Entire home/apt,240,2,40,2023-01-02,0.47,5,350,3,
5589190,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,7447053,Jascha,,Wieden,48.18814,16.37504,Private room,37,7,0,,,1,0,0,
5256446,Rental unit in Vienna · ★4.81 · 1 bedroom · 1 bed · 1 bath,27194318,Kalouda,,Mariahilf,48.19028,16.33798,Entire home/apt,54,2,126,2019-10-06,1.21,1,0,0,
5591571,Rental unit in Vienna · ★4.80 · 1 bedroom · 4 beds · 1 bath,28990519,Petra,,Landstra§e,48.19389,16.38653,Entire home/apt,90,28,16,2023-07-14,0.16,1,306,1,
5265730,Rental unit in Vienna · ★4.73 · 1 bedroom · 2 beds · 1 bath,19369988,Joanna,,Meidling,48.18526,16.3211,Entire home/apt,69,60,89,2022-08-11,0.86,2,245,0,
5278844,Rental unit in Vienna · ★4.50 · 1 bedroom · 1 bed · 1 bath,26308272,Roland,,Meidling,48.17593,16.3276,Entire home/apt,45,2,3,2015-10-05,0.03,1,0,0,
5600613,Rental unit in Vienna · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,10456345,Leon,,Alsergrund,48.2166,16.35565,Entire home/apt,91,3,131,2023-09-02,1.31,1,23,41,
5279491,Rental unit in Vienna · 4 bedrooms · 5 beds · 1 bath,27329963,Johannes,,Ottakring,48.21756,16.3199,Entire home/apt,200,1,0,,,1,0,0,
5601764,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,15920643,Gianna,,Alsergrund,48.21618,16.34546,Entire home/apt,50,1,2,2015-08-05,0.02,1,0,0,
5283249,Rental unit in Vienna · ★4.70 · 1 bedroom · 1 bed · Half-bath,1758943,Roland,,Neubau,48.2011,16.34527,Entire home/apt,63,3,46,2023-08-28,0.45,1,20,5,
5612500,Rental unit in Vienna · ★4.81 · Studio · 1 bed · 1 bath,7345513,Evelina,,Josefstadt,48.20981,16.34157,Entire home/apt,180,60,110,2020-08-15,1.09,2,0,0,
5626715,Rental unit in Döbling · ★4.73 · Studio · 1 bed · 1 bath,10308908,Heidi,,Dbling,48.23576,16.35306,Entire home/apt,68,3,45,2023-06-24,0.45,3,112,7,
5627264,Condo in Vienna · ★4.73 · 1 bedroom · 2 beds · 1 private bath,8031874,Monika,,Alsergrund,48.21945,16.36211,Private room,64,1,306,2023-09-02,2.98,3,328,9,
5292002,Rental unit in Wien 1150 · 1 bedroom · 1 bed · 1 bath,19698431,Laura,,Rudolfsheim-Fnfhaus,48.18675,16.33104,Private room,17,10,0,,,1,0,0,
5634786,Serviced apartment in Vienna · ★5.0 · Studio · 1 bed · 1 bath,621105,Christoph,,Margareten,48.19459,16.35622,Entire home/apt,79,2,11,2022-09-04,0.42,2,282,0,
5303414,Rental unit in Vienna · ★4.35 · 2 bedrooms · 2 beds · 1.5 baths,4325679,Nick,,Innere Stadt,48.20804,16.37676,Entire home/apt,83,2,223,2023-08-27,2.17,1,297,64,
5635677,Rental unit in Vienna · ★4.42 · 2 bedrooms · 4 beds · 1 bath,29176864,Zoya,,Alsergrund,48.22612,16.36435,Entire home/apt,121,7,38,2023-08-03,0.37,15,345,4,
5636368,Rental unit in Vienna · ★4.60 · 1 bedroom · 2 beds · 1 bath,29176864,Zoya,,Alsergrund,48.22428,16.36434,Entire home/apt,70,3,104,2023-07-23,1.04,15,340,26,
5636486,Rental unit in Vienna · ★4.63 · 1 bedroom · 2 beds · 1 bath,29176864,Zoya,,Alsergrund,48.22587,16.36446,Entire home/apt,76,3,84,2023-08-13,0.83,15,349,20,
5636642,Rental unit in Vienna · ★4.67 · 1 bedroom · 4 beds · 1 bath,29176864,Zoya,,Alsergrund,48.22501,16.36426,Entire home/apt,127,5,21,2023-05-24,0.22,15,359,2,
5636955,Rental unit in Vienna · ★4.54 · 1 bedroom · 4 beds · 1 bath,29176864,Zoya,,Alsergrund,48.22607,16.36557,Entire home/apt,87,3,59,2023-05-29,0.58,15,359,9,
5797856,Serviced apartment in Vienna · ★4.63 · 1 bedroom · 1 bed · 1.5 baths,4304771,Patricia,,Brigittenau,48.232819,16.387899,Entire home/apt,78,28,8,2023-08-11,0.18,16,258,4,
5663343,Rental unit in Vienna · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,29315533,Laurence,,Whring,48.22586,16.33373,Entire home/apt,85,5,127,2023-08-11,1.24,1,1,1,
5798301,Rental unit in Vienna · ★4.76 · 1 bedroom · 2 beds · 1 bath,16038716,Bridget,,Meidling,48.17984,16.33514,Entire home/apt,88,2,134,2023-06-26,1.31,8,159,11,
5800989,Rental unit in Vienna · 1 bedroom · 1 bed · Half-bath,30096258,Jakob,,Ottakring,48.2214,16.31531,Private room,20,1,1,2015-03-30,0.01,1,0,0,
5663758,Rental unit in Vienna · ★4.93 · 2 bedrooms · 4 beds · 1.5 baths,20848396,Cristina,,Innere Stadt,48.20886290120266,16.358503865842824,Entire home/apt,132,13,123,2023-08-25,1.21,2,189,23,
5667915,Rental unit in Vienna · ★4.69 · 1 bedroom · 1 bed · 1 bath,29384363,Andreas,,Simmering,48.15559,16.46379,Entire home/apt,27,180,13,2020-03-03,0.13,2,0,0,
5811468,Rental unit in Vienna · 1 bedroom · 3 beds · 1 shared bath,30153171,Martin,,Ottakring,48.21225,16.33591,Shared room,20,1,1,2015-05-24,0.01,1,0,0,
5668978,Rental unit in Vienna · ★4.90 · Studio · 1 bed · 1 bath,29389984,Katinka,,Hietzing,48.18726,16.2766,Entire home/apt,65,3,124,2023-08-23,1.27,1,284,19,
5811618,Rental unit in Vienna · ★4.85 · 2 bedrooms · 3 beds · 1 bath,30154107,Robert,,Rudolfsheim-Fnfhaus,48.20176,16.33094,Entire home/apt,89,8,157,2023-08-12,1.56,1,232,5,
5812437,Rental unit in Vienna · ★4.83 · Studio · 1 bed · 1 bath,30158206,Martin,,Donaustadt,48.25089645385742,16.443326950073242,Entire home/apt,65,2,6,2023-08-16,0.09,1,68,4,
5681783,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,4651425,Tobias,,Neubau,48.20185,16.33906,Private room,60,5,0,,,1,0,0,
5819983,Rental unit in Vienna · ★4.69 · 1 bedroom · 1 bed · 1 bath,11643774,Constantin,,Neubau,48.20152,16.34406,Entire home/apt,48,3,13,2015-12-29,0.13,1,0,0,
5682658,Condo in Vienna · ★4.84 · Studio · 2 beds · 1 bath,11516494,Barbara,,Rudolfsheim-Fnfhaus,48.18856,16.33259,Entire home/apt,48,10,103,2023-08-26,1.01,1,136,10,
5688897,Rental unit in Vienna · ★4.56 · 2 bedrooms · 5 beds · 1 bath,27885077,Peter,,Donaustadt,48.24833,16.44226,Entire home/apt,75,3,16,2023-08-08,0.16,4,76,2,
5831916,Rental unit in Vienna · ★4.67 · 1 bedroom · 2 beds · 1 bath,30271513,Wolfgang,,Landstra§e,48.19815,16.3996,Entire home/apt,47,6,3,2015-06-09,0.03,1,0,0,
5692819,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,29514008,Julia,,Penzing,48.19609,16.30896,Private room,45,2,0,,,1,0,0,
5699779,Cottage in Vienna · ★3.50 · 1 bedroom · 2 beds · 1 bath,7147147,Emmanuel,,Dbling,48.27522,16.35543,Entire home/apt,100,2,6,2022-04-03,0.12,23,163,0,
5699786,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,6269584,Martina,,Neubau,48.20235,16.35196,Entire home/apt,120,3,29,2023-06-21,0.29,3,0,6,
5711361,Rental unit in Vienna · ★5.0 · 2 bedrooms · 6 beds · 2 baths,675182,Stephanie,,Hernals,48.22353,16.31773,Entire home/apt,301,1,12,2023-05-28,0.12,14,292,2,
5832243,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,30273625,Sebastian,,Rudolfsheim-Fnfhaus,48.20342,16.32875,Entire home/apt,300,1,0,,,1,0,0,
5835467,Rental unit in Vienna · ★4.88 · 1 bedroom · 2 beds · 1 bath,8809805,Filip,,Neubau,48.20536,16.34708,Entire home/apt,85,3,114,2023-08-08,1.11,1,285,18,
5712776,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,29618909,Andreas,,Rudolfsheim-Fnfhaus,48.19867,16.32543,Entire home/apt,140,5,0,,,1,0,0,
5836718,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,13922132,Daniel,,Whring,48.22258,16.3422,Entire home/apt,50,1,0,,,1,0,0,
5718991,Rental unit in Vienna · ★4.61 · 3 bedrooms · 2 beds · 1.5 baths,4395333,Manuela,,Meidling,48.18388,16.33591,Entire home/apt,56,3,208,2021-03-24,2.03,1,215,0,
5853920,Rental unit in Vienna · ★4.86 · 2 bedrooms · 4 beds · 1 bath,30395961,Ing. Wolfgang,,Hietzing,48.17233,16.30485,Entire home/apt,127,2,15,2019-11-24,0.15,1,220,0,
5734000,Rental unit in Vienna · 2 bedrooms · 2 beds · 1 bath,29733885,Elly,,Rudolfsheim-Fnfhaus,48.19865,16.33287,Entire home/apt,79,2,2,2015-08-03,0.02,1,0,0,
5734665,Rental unit in Vienna · ★4.95 · 1 bedroom · 2 beds · 1 bath,8885198,Aida,,Landstra§e,48.19407,16.38888,Entire home/apt,78,30,42,2022-06-14,0.43,4,305,0,
5865481,Rental unit in Vienna · 5 bedrooms · 5 beds · 2 baths,4215436,Prisca,,Meidling,48.18177,16.32041,Entire home/apt,300,3,1,2015-05-25,0.01,1,0,0,
5737922,Rental unit in Vienna · ★4.90 · Studio · 4 beds · 1 bath,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18438,16.3271,Entire home/apt,138,1,157,2023-08-10,1.54,15,328,18,
5876487,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,23605474,Christina,,Neubau,48.20478,16.3504,Private room,40,1,1,2015-05-17,0.01,1,0,0,
5744495,Rental unit in Vienna · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,23140879,Gudrun,,Ottakring,48.21034,16.33791,Entire home/apt,50,2,28,2018-02-03,0.27,1,0,0,
5882259,Rental unit in Vienna · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,12786698,Henning,,Rudolfsheim-Fnfhaus,48.2042,16.32746,Entire home/apt,65,14,15,2023-08-07,0.16,1,250,3,
5746221,Rental unit in Vienna · ★4.33 · 2 bedrooms · 4 beds · 1 bath,17640963,Lale,,Josefstadt,48.21227,16.35402,Entire home/apt,95,4,3,2015-04-23,0.03,1,0,0,
5890645,Rental unit in Vienna · 1 bedroom · 2 beds · 1.5 baths,30591762,Stefan,,Wieden,48.19475,16.36534,Private room,28,1,1,2016-09-08,0.01,1,0,0,
5891502,Rental unit in Vienna · ★4.95 · 2 bedrooms · 5 beds · 2 baths,29986812,Elisabeth,,Leopoldstadt,48.22203,16.3758,Entire home/apt,247,2,95,2023-08-20,0.93,3,300,19,
5753180,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 1 bath,20237174,B,,Neubau,48.20297,16.35252,Entire home/apt,128,1,22,2020-01-02,0.22,1,155,0,
5765085,Rental unit in Vienna · ★4.40 · 1 bedroom · 1 bed · 1 bath,29910974,Siegfried,,Landstra§e,48.20199,16.39611,Entire home/apt,48,7,6,2016-05-03,0.06,1,0,0,
5893343,Rental unit in Vienna · ★4.54 · 1 bedroom · 1 bed · 3 shared baths,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.19029,16.33707,Private room,40,1,524,2023-08-22,5.13,6,60,85,
5772231,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,29946158,Valentina,,Leopoldstadt,48.21547,16.38609,Entire home/apt,65,2,2,2017-08-16,0.03,1,0,0,
5893706,Rental unit in Vienna · ★4.61 · 1 bedroom · 1 bed · 2.5 baths,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.19013,16.33703,Private room,40,1,409,2023-08-23,4.02,6,59,65,
5893729,Rental unit in Vienna · ★4.61 · 1 bedroom · 1 bed · 3 shared baths,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.18821,16.33641,Private room,32,1,496,2023-08-18,4.88,6,45,73,
5893759,Rental unit in Vienna · ★4.51 · 1 bedroom · 1 bed · 3 shared baths,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.18843,16.3384,Private room,40,1,447,2023-08-17,4.39,6,55,56,
5897856,Rental unit in Vienna · ★4.85 · 1 bedroom · 2 beds · 1 bath,17884486,Norbert,,Landstra§e,48.19366,16.38787,Entire home/apt,139,1,52,2023-04-01,0.53,2,307,3,
5777398,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,29975312,Julia,,Wieden,48.18969,16.36723,Entire home/apt,49,4,1,2015-03-31,0.01,1,0,0,
5921565,Rental unit in Vienna · ★4.81 · 1 bedroom · 1 bed · 1 bath,2769595,Mathieu,,Whring,48.22383,16.34548,Entire home/apt,79,6,18,2023-05-21,0.18,1,0,1,
5778234,Rental unit in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 bath,29979055,Edwin,,Leopoldstadt,48.22222,16.39749,Private room,40,2,3,2015-06-13,0.03,1,0,0,
5779942,Rental unit in Vienna · ★4.89 · Studio · 1 bed · 1 bath,29986812,Elisabeth,,Leopoldstadt,48.22062,16.37456,Entire home/apt,130,2,66,2023-01-09,0.66,3,300,2,
5780355,Rental unit in Vienna · ★4.88 · Studio · 3 beds · 1 bath,29986812,Elisabeth,,Leopoldstadt,48.22003,16.37505,Entire home/apt,121,2,57,2023-05-29,0.56,3,317,2,
5925237,Rental unit in Vienna · 2 bedrooms · 4 beds · 1 bath,30767112,Helga,,Neubau,48.20438,16.34516,Entire home/apt,300,1,0,,,1,0,0,
5781566,Rental unit in Vienna · 2 bedrooms · 1 bed · 1 shared bath,3019395,Sonja,,Josefstadt,48.20931,16.34498,Private room,49,2,1,2017-11-01,0.01,1,0,0,
5931692,Serviced apartment in Vienna · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,4304771,Patricia,,Brigittenau,48.232777,16.387856,Entire home/apt,97,28,13,2023-08-21,0.13,16,280,6,
5931900,Serviced apartment in Vienna · ★4.33 · 1 bedroom · 1 bed · 1.5 baths,4304771,Patricia,,Brigittenau,48.23362,16.38692,Entire home/apt,100,28,6,2017-07-21,0.06,16,341,0,
5932202,Serviced apartment in Vienna · ★4.71 · 1 bedroom · 1 bed · 1 bath,4304771,Patricia,,Brigittenau,48.232746,16.387941,Entire home/apt,75,28,14,2023-08-16,0.14,16,311,4,
5961269,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,30947826,Richard,,Hernals,48.21382,16.3282,Entire home/apt,44,1,1,2015-05-24,0.01,1,0,0,
5789107,Condo in Vienna · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,29736897,Laurenz,,Landstra§e,48.20061,16.37873,Entire home/apt,150,7,32,2020-01-05,0.34,1,0,0,
5797385,Serviced apartment in Vienna · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,4304771,Patricia,,Brigittenau,48.232819,16.387899,Entire home/apt,68,28,10,2023-09-05,0.11,16,335,5,
5963178,Rental unit in Vienna · ★4.89 · 1 bedroom · 2 beds · 1 bath,9383500,Stefan,,Neubau,48.20573,16.34485,Entire home/apt,109,6,73,2023-08-26,0.72,4,147,20,
5983861,Rental unit in Vienna · ★4.52 · 2 bedrooms · 2 beds · 1 bath,2150567,Michaela,,Margareten,48.18927,16.36016,Entire home/apt,69,2,21,2023-08-15,0.21,2,362,8,
5985881,Rental unit in Vienna · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,31078201,Rosemarie,,Whring,48.2229,16.33693,Entire home/apt,58,7,88,2023-06-10,0.87,1,77,6,
6266472,Rental unit in Vienna · 1 bedroom · 1 bed · 1 shared bath,32565567,Dominik,,Leopoldstadt,48.21729,16.3738,Private room,39,2,2,2018-04-13,0.03,1,0,0,
6273381,Rental unit in Vienna · 1 bedroom · 2 beds · 1 bath,29054425,Moritz,,Rudolfsheim-Fnfhaus,48.19475,16.31947,Entire home/apt,90,1,0,,,1,0,0,
